1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
91.8,82.1,152.2,62.8,60.4,115.9,106.3,144.9,147.3,164.2,0.0,0.0,224.6,164.2,268.1,84.5,0.0,282.6,154.6,108.7,0.0,0.0,0.0,0.0,91.8,82.1,152.2,62.8,60.4,115.9,106.3,144.9,147.3,164.2,0.0,0.0,224.6,164.2,268.1,84.5,0.0,282.6,154.6,108.7,0.0,0.0,0.0,0.0,91.8,82.1,152.2,62.8,60.4,115.9,106.3,144.9,147.3,164.2,0.0,0.0,224.6,164.2,268.1,84.5,0.0,282.6,154.6,108.7,0.0,0.0,0.0,0.0,0.0
95.6,85.6,158.6,65.4,62.9,120.8,110.8,151.0,153.5,171.2,0.0,0.0,234.1,171.2,279.4,88.1,0.0,294.5,161.1,113.3,0.0,0.0,0.0,0.0,95.6,85.6,158.6,65.4,62.9,120.8,110.8,151.0,153.5,171.2,0.0,0.0,234.1,171.2,279.4,88.1,0.0,294.5,161.1,113.3,0.0,0.0,0.0,0.0,95.6,85.6,158.6,65.4,62.9,120.8,110.8,151.0,153.5,171.2,0.0,0.0,234.1,171.2,279.4,88.1,0.0,294.5,161.1,113.3,0.0,0.0,0.0,0.0,0.0
96.6,86.4,160.2,66.1,63.6,122.0,111.9,152.5,155.1,172.9,0.0,0.0,236.5,172.9,282.2,89.0,0.0,297.5,162.7,114.4,0.0,0.0,0.0,0.0,96.6,86.4,160.2,66.1,63.6,122.0,111.9,152.5,155.1,172.9,0.0,0.0,236.5,172.9,282.2,89.0,0.0,297.5,162.7,114.4,0.0,0.0,0.0,0.0,96.6,86.4,160.2,66.1,63.6,122.0,111.9,152.5,155.1,172.9,0.0,0.0,236.5,172.9,282.2,89.0,0.0,297.5,162.7,114.4,0.0,0.0,0.0,0.0,0.0
95.6,85.6,158.6,65.4,62.9,120.8,110.8,151.0,153.5,171.2,0.0,0.0,234.1,171.2,279.4,88.1,0.0,294.5,161.1,113.3,0.0,0.0,0.0,0.0,95.6,85.6,158.6,65.4,62.9,120.8,110.8,151.0,153.5,171.2,0.0,0.0,234.1,171.2,279.4,88.1,0.0,294.5,161.1,113.3,0.0,0.0,0.0,0.0,95.6,85.6,158.6,65.4,62.9,120.8,110.8,151.0,153.5,171.2,0.0,0.0,234.1,171.2,279.4,88.1,0.0,294.5,161.1,113.3,0.0,0.0,0.0,0.0,0.0
96.6,86.4,160.2,66.1,63.6,122.0,111.9,152.5,155.1,172.9,0.0,0.0,236.5,172.9,282.2,89.0,0.0,297.5,162.7,114.4,0.0,0.0,0.0,0.0,96.6,86.4,160.2,66.1,63.6,122.0,111.9,152.5,155.1,172.9,0.0,0.0,236.5,172.9,282.2,89.0,0.0,297.5,162.7,114.4,0.0,0.0,0.0,0.0,96.6,86.4,160.2,66.1,63.6,122.0,111.9,152.5,155.1,172.9,0.0,0.0,236.5,172.9,282.2,89.0,0.0,297.5,162.7,114.4,0.0,0.0,0.0,0.0,0.0
96.6,86.4,160.2,66.1,63.6,122.0,111.9,152.5,155.1,172.9,0.0,0.0,236.5,172.9,282.2,89.0,0.0,297.5,162.7,114.4,0.0,0.0,0.0,0.0,96.6,86.4,160.2,66.1,63.6,122.0,111.9,152.5,155.1,172.9,0.0,0.0,236.5,172.9,282.2,89.0,0.0,297.5,162.7,114.4,0.0,0.0,0.0,0.0,96.6,86.4,160.2,66.1,63.6,122.0,111.9,152.5,155.1,172.9,0.0,0.0,236.5,172.9,282.2,89.0,0.0,297.5,162.7,114.4,0.0,0.0,0.0,0.0,0.0
93.7,83.9,155.4,64.1,61.7,118.4,108.5,148.0,150.4,167.7,0.0,0.0,229.4,167.7,273.7,86.3,0.0,288.5,157.8,111.0,0.0,0.0,0.0,0.0,93.7,83.9,155.4,64.1,61.7,118.4,108.5,148.0,150.4,167.7,0.0,0.0,229.4,167.7,273.7,86.3,0.0,288.5,157.8,111.0,0.0,0.0,0.0,0.0,93.7,83.9,155.4,64.1,61.7,118.4,108.5,148.0,150.4,167.7,0.0,0.0,229.4,167.7,273.7,86.3,0.0,288.5,157.8,111.0,0.0,0.0,0.0,0.0,0.0
92.7,83.0,153.8,63.5,61.0,117.2,107.4,146.4,148.9,166.0,0.0,0.0,227.0,166.0,270.9,85.4,0.0,285.6,156.2,109.8,0.0,0.0,0.0,0.0,92.7,83.0,153.8,63.5,61.0,117.2,107.4,146.4,148.9,166.0,0.0,0.0,227.0,166.0,270.9,85.4,0.0,285.6,156.2,109.8,0.0,0.0,0.0,0.0,92.7,83.0,153.8,63.5,61.0,117.2,107.4,146.4,148.9,166.0,0.0,0.0,227.0,166.0,270.9,85.4,0.0,285.6,156.2,109.8,0.0,0.0,0.0,0.0,0.0
92.7,83.0,153.8,63.5,61.0,117.2,107.4,146.4,148.9,166.0,0.0,0.0,227.0,166.0,270.9,85.4,0.0,285.6,156.2,109.8,0.0,0.0,0.0,0.0,92.7,83.0,153.8,63.5,61.0,117.2,107.4,146.4,148.9,166.0,0.0,0.0,227.0,166.0,270.9,85.4,0.0,285.6,156.2,109.8,0.0,0.0,0.0,0.0,92.7,83.0,153.8,63.5,61.0,117.2,107.4,146.4,148.9,166.0,0.0,0.0,227.0,166.0,270.9,85.4,0.0,285.6,156.2,109.8,0.0,0.0,0.0,0.0,0.0
89.9,80.4,149.0,61.5,59.1,113.5,104.0,141.9,144.2,160.8,0.0,0.0,219.9,160.8,262.5,82.8,0.0,276.6,151.3,106.4,0.0,0.0,0.0,0.0,89.9,80.4,149.0,61.5,59.1,113.5,104.0,141.9,144.2,160.8,0.0,0.0,219.9,160.8,262.5,82.8,0.0,276.6,151.3,106.4,0.0,0.0,0.0,0.0,89.9,80.4,149.0,61.5,59.1,113.5,104.0,141.9,144.2,160.8,0.0,0.0,219.9,160.8,262.5,82.8,0.0,276.6,151.3,106.4,0.0,0.0,0.0,0.0,0.0
88.9,79.5,147.4,60.8,58.5,112.3,102.9,140.3,142.7,159.1,0.0,0.0,217.5,159.1,259.6,81.9,0.0,273.7,149.7,105.3,0.0,0.0,0.0,0.0,88.9,79.5,147.4,60.8,58.5,112.3,102.9,140.3,142.7,159.1,0.0,0.0,217.5,159.1,259.6,81.9,0.0,273.7,149.7,105.3,0.0,0.0,0.0,0.0,88.9,79.5,147.4,60.8,58.5,112.3,102.9,140.3,142.7,159.1,0.0,0.0,217.5,159.1,259.6,81.9,0.0,273.7,149.7,105.3,0.0,0.0,0.0,0.0,0.0
88.9,79.5,147.4,60.8,58.5,112.3,102.9,140.3,142.7,159.1,0.0,0.0,217.5,159.1,259.6,81.9,0.0,273.7,149.7,105.3,0.0,0.0,0.0,0.0,88.9,79.5,147.4,60.8,58.5,112.3,102.9,140.3,142.7,159.1,0.0,0.0,217.5,159.1,259.6,81.9,0.0,273.7,149.7,105.3,0.0,0.0,0.0,0.0,88.9,79.5,147.4,60.8,58.5,112.3,102.9,140.3,142.7,159.1,0.0,0.0,217.5,159.1,259.6,81.9,0.0,273.7,149.7,105.3,0.0,0.0,0.0,0.0,0.0
89.9,80.4,149.0,61.5,59.1,113.5,104.0,141.9,144.2,160.8,0.0,0.0,219.9,160.8,262.5,82.8,0.0,276.6,151.3,106.4,0.0,0.0,0.0,0.0,89.9,80.4,149.0,61.5,59.1,113.5,104.0,141.9,144.2,160.8,0.0,0.0,219.9,160.8,262.5,82.8,0.0,276.6,151.3,106.4,0.0,0.0,0.0,0.0,89.9,80.4,149.0,61.5,59.1,113.5,104.0,141.9,144.2,160.8,0.0,0.0,219.9,160.8,262.5,82.8,0.0,276.6,151.3,106.4,0.0,0.0,0.0,0.0,0.0
84.1,75.2,139.4,57.5,55.3,106.2,97.3,132.7,134.9,150.4,0.0,0.0,205.7,150.4,245.5,77.4,0.0,258.8,141.6,99.5,0.0,0.0,0.0,0.0,84.1,75.2,139.4,57.5,55.3,106.2,97.3,132.7,134.9,150.4,0.0,0.0,205.7,150.4,245.5,77.4,0.0,258.8,141.6,99.5,0.0,0.0,0.0,0.0,84.1,75.2,139.4,57.5,55.3,106.2,97.3,132.7,134.9,150.4,0.0,0.0,205.7,150.4,245.5,77.4,0.0,258.8,141.6,99.5,0.0,0.0,0.0,0.0,0.0
69.6,62.2,115.3,47.6,45.8,87.9,80.5,109.8,111.7,124.5,0.0,0.0,170.2,124.5,203.2,64.1,0.0,214.2,117.2,82.4,0.0,0.0,0.0,0.0,69.6,62.2,115.3,47.6,45.8,87.9,80.5,109.8,111.7,124.5,0.0,0.0,170.2,124.5,203.2,64.1,0.0,214.2,117.2,82.4,0.0,0.0,0.0,0.0,69.6,62.2,115.3,47.6,45.8,87.9,80.5,109.8,111.7,124.5,0.0,0.0,170.2,124.5,203.2,64.1,0.0,214.2,117.2,82.4,0.0,0.0,0.0,0.0,0.0
60.6,54.2,100.5,41.5,39.9,76.5,70.2,95.7,97.3,108.4,0.0,0.0,148.3,108.4,177.0,55.8,0.0,186.6,102.1,71.8,0.0,0.0,0.0,0.0,60.6,54.2,100.5,41.5,39.9,76.5,70.2,95.7,97.3,108.4,0.0,0.0,148.3,108.4,177.0,55.8,0.0,186.6,102.1,71.8,0.0,0.0,0.0,0.0,60.6,54.2,100.5,41.5,39.9,76.5,70.2,95.7,97.3,108.4,0.0,0.0,148.3,108.4,177.0,55.8,0.0,186.6,102.1,71.8,0.0,0.0,0.0,0.0,0.0
56.8,50.8,94.2,38.9,37.4,71.8,65.8,89.7,91.2,101.7,0.0,0.0,139.0,101.7,165.9,52.3,0.0,174.9,95.7,67.3,0.0,0.0,0.0,0.0,56.8,50.8,94.2,38.9,37.4,71.8,65.8,89.7,91.2,101.7,0.0,0.0,139.0,101.7,165.9,52.3,0.0,174.9,95.7,67.3,0.0,0.0,0.0,0.0,56.8,50.8,94.2,38.9,37.4,71.8,65.8,89.7,91.2,101.7,0.0,0.0,139.0,101.7,165.9,52.3,0.0,174.9,95.7,67.3,0.0,0.0,0.0,0.0,0.0
54.9,49.1,91.0,37.6,36.1,69.4,63.6,86.7,88.2,98.3,0.0,0.0,134.4,98.3,160.4,50.6,0.0,169.1,92.5,65.0,0.0,0.0,0.0,0.0,54.9,49.1,91.0,37.6,36.1,69.4,63.6,86.7,88.2,98.3,0.0,0.0,134.4,98.3,160.4,50.6,0.0,169.1,92.5,65.0,0.0,0.0,0.0,0.0,54.9,49.1,91.0,37.6,36.1,69.4,63.6,86.7,88.2,98.3,0.0,0.0,134.4,98.3,160.4,50.6,0.0,169.1,92.5,65.0,0.0,0.0,0.0,0.0,0.0
53.0,47.4,87.9,36.3,34.9,67.0,61.4,83.7,85.1,94.9,0.0,0.0,129.8,94.9,154.9,48.8,0.0,163.3,89.3,62.8,0.0,0.0,0.0,0.0,53.0,47.4,87.9,36.3,34.9,67.0,61.4,83.7,85.1,94.9,0.0,0.0,129.8,94.9,154.9,48.8,0.0,163.3,89.3,62.8,0.0,0.0,0.0,0.0,53.0,47.4,87.9,36.3,34.9,67.0,61.4,83.7,85.1,94.9,0.0,0.0,129.8,94.9,154.9,48.8,0.0,163.3,89.3,62.8,0.0,0.0,0.0,0.0,0.0
53.0,47.4,87.9,36.3,34.9,67.0,61.4,83.7,85.1,94.9,0.0,0.0,129.8,94.9,154.9,48.8,0.0,163.3,89.3,62.8,0.0,0.0,0.0,0.0,53.0,47.4,87.9,36.3,34.9,67.0,61.4,83.7,85.1,94.9,0.0,0.0,129.8,94.9,154.9,48.8,0.0,163.3,89.3,62.8,0.0,0.0,0.0,0.0,53.0,47.4,87.9,36.3,34.9,67.0,61.4,83.7,85.1,94.9,0.0,0.0,129.8,94.9,154.9,48.8,0.0,163.3,89.3,62.8,0.0,0.0,0.0,0.0,0.0
54.9,49.1,91.0,37.6,36.1,69.4,63.6,86.7,88.2,98.3,0.0,0.0,134.4,98.3,160.4,50.6,0.0,169.1,92.5,65.0,0.0,0.0,0.0,0.0,54.9,49.1,91.0,37.6,36.1,69.4,63.6,86.7,88.2,98.3,0.0,0.0,134.4,98.3,160.4,50.6,0.0,169.1,92.5,65.0,0.0,0.0,0.0,0.0,54.9,49.1,91.0,37.6,36.1,69.4,63.6,86.7,88.2,98.3,0.0,0.0,134.4,98.3,160.4,50.6,0.0,169.1,92.5,65.0,0.0,0.0,0.0,0.0,0.0
60.6,54.2,100.5,41.5,39.9,76.5,70.2,95.7,97.3,108.4,0.0,0.0,148.3,108.4,177.0,55.8,0.0,186.6,102.1,71.8,0.0,0.0,0.0,0.0,60.6,54.2,100.5,41.5,39.9,76.5,70.2,95.7,97.3,108.4,0.0,0.0,148.3,108.4,177.0,55.8,0.0,186.6,102.1,71.8,0.0,0.0,0.0,0.0,60.6,54.2,100.5,41.5,39.9,76.5,70.2,95.7,97.3,108.4,0.0,0.0,148.3,108.4,177.0,55.8,0.0,186.6,102.1,71.8,0.0,0.0,0.0,0.0,0.0
72.0,64.4,119.3,49.2,47.3,90.9,83.3,113.6,115.5,128.8,0.0,0.0,176.1,128.8,210.2,66.3,0.0,221.6,121.2,85.2,0.0,0.0,0.0,0.0,72.0,64.4,119.3,49.2,47.3,90.9,83.3,113.6,115.5,128.8,0.0,0.0,176.1,128.8,210.2,66.3,0.0,221.6,121.2,85.2,0.0,0.0,0.0,0.0,72.0,64.4,119.3,49.2,47.3,90.9,83.3,113.6,115.5,128.8,0.0,0.0,176.1,128.8,210.2,66.3,0.0,221.6,121.2,85.2,0.0,0.0,0.0,0.0,0.0
82.4,73.7,136.6,56.4,54.2,104.1,95.4,130.1,132.2,147.4,0.0,0.0,201.6,147.4,240.6,75.9,0.0,253.6,138.7,97.5,0.0,0.0,0.0,0.0,82.4,73.7,136.6,56.4,54.2,104.1,95.4,130.1,132.2,147.4,0.0,0.0,201.6,147.4,240.6,75.9,0.0,253.6,138.7,97.5,0.0,0.0,0.0,0.0,82.4,73.7,136.6,56.4,54.2,104.1,95.4,130.1,132.2,147.4,0.0,0.0,201.6,147.4,240.6,75.9,0.0,253.6,138.7,97.5,0.0,0.0,0.0,0.0,0.0
89.9,80.5,149.1,61.5,59.2,113.6,104.2,142.0,144.4,161.0,0.0,0.0,220.1,161.0,262.7,82.8,0.0,276.9,151.5,106.5,0.0,0.0,0.0,0.0,89.9,80.5,149.1,61.5,59.2,113.6,104.2,142.0,144.4,161.0,0.0,0.0,220.1,161.0,262.7,82.8,0.0,276.9,151.5,106.5,0.0,0.0,0.0,0.0,89.9,80.5,149.1,61.5,59.2,113.6,104.2,142.0,144.4,161.0,0.0,0.0,220.1,161.0,262.7,82.8,0.0,276.9,151.5,106.5,0.0,0.0,0.0,0.0,0.0
93.7,83.9,155.4,64.1,61.7,118.4,108.5,148.0,150.5,167.7,0.0,0.0,229.4,167.7,273.8,86.3,0.0,288.6,157.9,111.0,0.0,0.0,0.0,0.0,93.7,83.9,155.4,64.1,61.7,118.4,108.5,148.0,150.5,167.7,0.0,0.0,229.4,167.7,273.8,86.3,0.0,288.6,157.9,111.0,0.0,0.0,0.0,0.0,93.7,83.9,155.4,64.1,61.7,118.4,108.5,148.0,150.5,167.7,0.0,0.0,229.4,167.7,273.8,86.3,0.0,288.6,157.9,111.0,0.0,0.0,0.0,0.0,0.0
94.7,84.7,157.0,64.8,62.3,119.6,109.6,149.5,152.0,169.4,0.0,0.0,231.7,169.4,276.6,87.2,0.0,291.5,159.5,112.1,0.0,0.0,0.0,0.0,94.7,84.7,157.0,64.8,62.3,119.6,109.6,149.5,152.0,169.4,0.0,0.0,231.7,169.4,276.6,87.2,0.0,291.5,159.5,112.1,0.0,0.0,0.0,0.0,94.7,84.7,157.0,64.8,62.3,119.6,109.6,149.5,152.0,169.4,0.0,0.0,231.7,169.4,276.6,87.2,0.0,291.5,159.5,112.1,0.0,0.0,0.0,0.0,0.0
93.7,83.9,155.4,64.1,61.7,118.4,108.5,148.0,150.5,167.7,0.0,0.0,229.4,167.7,273.8,86.3,0.0,288.6,157.9,111.0,0.0,0.0,0.0,0.0,93.7,83.9,155.4,64.1,61.7,118.4,108.5,148.0,150.5,167.7,0.0,0.0,229.4,167.7,273.8,86.3,0.0,288.6,157.9,111.0,0.0,0.0,0.0,0.0,93.7,83.9,155.4,64.1,61.7,118.4,108.5,148.0,150.5,167.7,0.0,0.0,229.4,167.7,273.8,86.3,0.0,288.6,157.9,111.0,0.0,0.0,0.0,0.0,0.0
94.7,84.7,157.0,64.8,62.3,119.6,109.6,149.5,152.0,169.4,0.0,0.0,231.7,169.4,276.6,87.2,0.0,291.5,159.5,112.1,0.0,0.0,0.0,0.0,94.7,84.7,157.0,64.8,62.3,119.6,109.6,149.5,152.0,169.4,0.0,0.0,231.7,169.4,276.6,87.2,0.0,291.5,159.5,112.1,0.0,0.0,0.0,0.0,94.7,84.7,157.0,64.8,62.3,119.6,109.6,149.5,152.0,169.4,0.0,0.0,231.7,169.4,276.6,87.2,0.0,291.5,159.5,112.1,0.0,0.0,0.0,0.0,0.0
94.7,84.7,157.0,64.8,62.3,119.6,109.6,149.5,152.0,169.4,0.0,0.0,231.7,169.4,276.6,87.2,0.0,291.5,159.5,112.1,0.0,0.0,0.0,0.0,94.7,84.7,157.0,64.8,62.3,119.6,109.6,149.5,152.0,169.4,0.0,0.0,231.7,169.4,276.6,87.2,0.0,291.5,159.5,112.1,0.0,0.0,0.0,0.0,94.7,84.7,157.0,64.8,62.3,119.6,109.6,149.5,152.0,169.4,0.0,0.0,231.7,169.4,276.6,87.2,0.0,291.5,159.5,112.1,0.0,0.0,0.0,0.0,0.0
91.8,82.2,152.3,62.8,60.4,116.0,106.3,145.0,147.4,164.3,0.0,0.0,224.8,164.3,268.3,84.6,0.0,282.8,154.7,108.8,0.0,0.0,0.0,0.0,91.8,82.2,152.3,62.8,60.4,116.0,106.3,145.0,147.4,164.3,0.0,0.0,224.8,164.3,268.3,84.6,0.0,282.8,154.7,108.8,0.0,0.0,0.0,0.0,91.8,82.2,152.3,62.8,60.4,116.0,106.3,145.0,147.4,164.3,0.0,0.0,224.8,164.3,268.3,84.6,0.0,282.8,154.7,108.8,0.0,0.0,0.0,0.0,0.0
90.9,81.3,150.7,62.2,59.8,114.8,105.2,143.5,145.9,162.7,0.0,0.0,222.5,162.7,265.5,83.7,0.0,279.9,153.1,107.6,0.0,0.0,0.0,0.0,90.9,81.3,150.7,62.2,59.8,114.8,105.2,143.5,145.9,162.7,0.0,0.0,222.5,162.7,265.5,83.7,0.0,279.9,153.1,107.6,0.0,0.0,0.0,0.0,90.9,81.3,150.7,62.2,59.8,114.8,105.2,143.5,145.9,162.7,0.0,0.0,222.5,162.7,265.5,83.7,0.0,279.9,153.1,107.6,0.0,0.0,0.0,0.0,0.0
90.9,81.3,150.7,62.2,59.8,114.8,105.2,143.5,145.9,162.7,0.0,0.0,222.5,162.7,265.5,83.7,0.0,279.9,153.1,107.6,0.0,0.0,0.0,0.0,90.9,81.3,150.7,62.2,59.8,114.8,105.2,143.5,145.9,162.7,0.0,0.0,222.5,162.7,265.5,83.7,0.0,279.9,153.1,107.6,0.0,0.0,0.0,0.0,90.9,81.3,150.7,62.2,59.8,114.8,105.2,143.5,145.9,162.7,0.0,0.0,222.5,162.7,265.5,83.7,0.0,279.9,153.1,107.6,0.0,0.0,0.0,0.0,0.0
88.1,78.8,146.0,60.2,57.9,111.2,102.0,139.0,141.4,157.6,0.0,0.0,215.5,157.6,257.2,81.1,0.0,271.1,148.3,104.3,0.0,0.0,0.0,0.0,88.1,78.8,146.0,60.2,57.9,111.2,102.0,139.0,141.4,157.6,0.0,0.0,215.5,157.6,257.2,81.1,0.0,271.1,148.3,104.3,0.0,0.0,0.0,0.0,88.1,78.8,146.0,60.2,57.9,111.2,102.0,139.0,141.4,157.6,0.0,0.0,215.5,157.6,257.2,81.1,0.0,271.1,148.3,104.3,0.0,0.0,0.0,0.0,0.0
87.1,77.9,144.4,59.6,57.3,110.0,100.9,137.5,139.8,155.9,0.0,0.0,213.2,155.9,254.4,80.2,0.0,268.2,146.7,103.2,0.0,0.0,0.0,0.0,87.1,77.9,144.4,59.6,57.3,110.0,100.9,137.5,139.8,155.9,0.0,0.0,213.2,155.9,254.4,80.2,0.0,268.2,146.7,103.2,0.0,0.0,0.0,0.0,87.1,77.9,144.4,59.6,57.3,110.0,100.9,137.5,139.8,155.9,0.0,0.0,213.2,155.9,254.4,80.2,0.0,268.2,146.7,103.2,0.0,0.0,0.0,0.0,0.0
87.1,77.9,144.4,59.6,57.3,110.0,100.9,137.5,139.8,155.9,0.0,0.0,213.2,155.9,254.4,80.2,0.0,268.2,146.7,103.2,0.0,0.0,0.0,0.0,87.1,77.9,144.4,59.6,57.3,110.0,100.9,137.5,139.8,155.9,0.0,0.0,213.2,155.9,254.4,80.2,0.0,268.2,146.7,103.2,0.0,0.0,0.0,0.0,87.1,77.9,144.4,59.6,57.3,110.0,100.9,137.5,139.8,155.9,0.0,0.0,213.2,155.9,254.4,80.2,0.0,268.2,146.7,103.2,0.0,0.0,0.0,0.0,0.0
88.1,78.8,146.0,60.2,57.9,111.2,102.0,139.0,141.4,157.6,0.0,0.0,215.5,157.6,257.2,81.1,0.0,271.1,148.3,104.3,0.0,0.0,0.0,0.0,88.1,78.8,146.0,60.2,57.9,111.2,102.0,139.0,141.4,157.6,0.0,0.0,215.5,157.6,257.2,81.1,0.0,271.1,148.3,104.3,0.0,0.0,0.0,0.0,88.1,78.8,146.0,60.2,57.9,111.2,102.0,139.0,141.4,157.6,0.0,0.0,215.5,157.6,257.2,81.1,0.0,271.1,148.3,104.3,0.0,0.0,0.0,0.0,0.0
82.4,73.7,136.6,56.4,54.2,104.1,95.4,130.1,132.2,147.4,0.0,0.0,201.6,147.4,240.6,75.9,0.0,253.6,138.7,97.5,0.0,0.0,0.0,0.0,82.4,73.7,136.6,56.4,54.2,104.1,95.4,130.1,132.2,147.4,0.0,0.0,201.6,147.4,240.6,75.9,0.0,253.6,138.7,97.5,0.0,0.0,0.0,0.0,82.4,73.7,136.6,56.4,54.2,104.1,95.4,130.1,132.2,147.4,0.0,0.0,201.6,147.4,240.6,75.9,0.0,253.6,138.7,97.5,0.0,0.0,0.0,0.0,0.0
68.2,61.0,113.0,46.6,44.8,86.1,78.9,107.6,109.4,122.0,0.0,0.0,166.8,122.0,199.1,62.8,0.0,209.9,114.8,80.7,0.0,0.0,0.0,0.0,68.2,61.0,113.0,46.6,44.8,86.1,78.9,107.6,109.4,122.0,0.0,0.0,166.8,122.0,199.1,62.8,0.0,209.9,114.8,80.7,0.0,0.0,0.0,0.0,68.2,61.0,113.0,46.6,44.8,86.1,78.9,107.6,109.4,122.0,0.0,0.0,166.8,122.0,199.1,62.8,0.0,209.9,114.8,80.7,0.0,0.0,0.0,0.0,0.0
59.4,53.1,98.4,40.6,39.1,75.0,68.7,93.7,95.3,106.2,0.0,0.0,145.3,106.2,173.4,54.7,0.0,182.8,100.0,70.3,0.0,0.0,0.0,0.0,59.4,53.1,98.4,40.6,39.1,75.0,68.7,93.7,95.3,106.2,0.0,0.0,145.3,106.2,173.4,54.7,0.0,182.8,100.0,70.3,0.0,0.0,0.0,0.0,59.4,53.1,98.4,40.6,39.1,75.0,68.7,93.7,95.3,106.2,0.0,0.0,145.3,106.2,173.4,54.7,0.0,182.8,100.0,70.3,0.0,0.0,0.0,0.0,0.0
55.6,49.8,92.3,38.1,36.6,70.3,64.4,87.9,89.3,99.6,0.0,0.0,136.2,99.6,162.6,51.3,0.0,171.3,93.7,65.9,0.0,0.0,0.0,0.0,55.6,49.8,92.3,38.1,36.6,70.3,64.4,87.9,89.3,99.6,0.0,0.0,136.2,99.6,162.6,51.3,0.0,171.3,93.7,65.9,0.0,0.0,0.0,0.0,55.6,49.8,92.3,38.1,36.6,70.3,64.4,87.9,89.3,99.6,0.0,0.0,136.2,99.6,162.6,51.3,0.0,171.3,93.7,65.9,0.0,0.0,0.0,0.0,0.0
53.8,48.1,89.2,36.8,35.4,68.0,62.3,84.9,86.4,96.3,0.0,0.0,131.7,96.3,157.1,49.5,0.0,165.6,90.6,63.7,0.0,0.0,0.0,0.0,53.8,48.1,89.2,36.8,35.4,68.0,62.3,84.9,86.4,96.3,0.0,0.0,131.7,96.3,157.1,49.5,0.0,165.6,90.6,63.7,0.0,0.0,0.0,0.0,53.8,48.1,89.2,36.8,35.4,68.0,62.3,84.9,86.4,96.3,0.0,0.0,131.7,96.3,157.1,49.5,0.0,165.6,90.6,63.7,0.0,0.0,0.0,0.0,0.0
51.9,46.5,86.1,35.5,34.2,65.6,60.1,82.0,83.4,92.9,0.0,0.0,127.1,92.9,151.7,47.8,0.0,159.9,87.5,61.5,0.0,0.0,0.0,0.0,51.9,46.5,86.1,35.5,34.2,65.6,60.1,82.0,83.4,92.9,0.0,0.0,127.1,92.9,151.7,47.8,0.0,159.9,87.5,61.5,0.0,0.0,0.0,0.0,51.9,46.5,86.1,35.5,34.2,65.6,60.1,82.0,83.4,92.9,0.0,0.0,127.1,92.9,151.7,47.8,0.0,159.9,87.5,61.5,0.0,0.0,0.0,0.0,0.0
51.9,46.5,86.1,35.5,34.2,65.6,60.1,82.0,83.4,92.9,0.0,0.0,127.1,92.9,151.7,47.8,0.0,159.9,87.5,61.5,0.0,0.0,0.0,0.0,51.9,46.5,86.1,35.5,34.2,65.6,60.1,82.0,83.4,92.9,0.0,0.0,127.1,92.9,151.7,47.8,0.0,159.9,87.5,61.5,0.0,0.0,0.0,0.0,51.9,46.5,86.1,35.5,34.2,65.6,60.1,82.0,83.4,92.9,0.0,0.0,127.1,92.9,151.7,47.8,0.0,159.9,87.5,61.5,0.0,0.0,0.0,0.0,0.0
53.8,48.1,89.2,36.8,35.4,68.0,62.3,84.9,86.4,96.3,0.0,0.0,131.7,96.3,157.1,49.5,0.0,165.6,90.6,63.7,0.0,0.0,0.0,0.0,53.8,48.1,89.2,36.8,35.4,68.0,62.3,84.9,86.4,96.3,0.0,0.0,131.7,96.3,157.1,49.5,0.0,165.6,90.6,63.7,0.0,0.0,0.0,0.0,53.8,48.1,89.2,36.8,35.4,68.0,62.3,84.9,86.4,96.3,0.0,0.0,131.7,96.3,157.1,49.5,0.0,165.6,90.6,63.7,0.0,0.0,0.0,0.0,0.0
59.4,53.1,98.4,40.6,39.1,75.0,68.7,93.7,95.3,106.2,0.0,0.0,145.3,106.2,173.4,54.7,0.0,182.8,100.0,70.3,0.0,0.0,0.0,0.0,59.4,53.1,98.4,40.6,39.1,75.0,68.7,93.7,95.3,106.2,0.0,0.0,145.3,106.2,173.4,54.7,0.0,182.8,100.0,70.3,0.0,0.0,0.0,0.0,59.4,53.1,98.4,40.6,39.1,75.0,68.7,93.7,95.3,106.2,0.0,0.0,145.3,106.2,173.4,54.7,0.0,182.8,100.0,70.3,0.0,0.0,0.0,0.0,0.0
70.5,63.1,116.9,48.2,46.4,89.0,81.6,111.3,113.2,126.1,0.0,0.0,172.5,126.1,205.9,64.9,0.0,217.0,118.7,83.5,0.0,0.0,0.0,0.0,70.5,63.1,116.9,48.2,46.4,89.0,81.6,111.3,113.2,126.1,0.0,0.0,172.5,126.1,205.9,64.9,0.0,217.0,118.7,83.5,0.0,0.0,0.0,0.0,70.5,63.1,116.9,48.2,46.4,89.0,81.6,111.3,113.2,126.1,0.0,0.0,172.5,126.1,205.9,64.9,0.0,217.0,118.7,83.5,0.0,0.0,0.0,0.0,0.0
